# step, energy, mass, x-momentum, y-momentum, z-momentum 
7971 1.8995102e+05 1.2744323e+00 3.0605200e+02 6.2181957e+01 0.0000000e+00
7972 1.9035398e+05 1.2759338e+00 3.0773423e+02 6.2137599e+01 0.0000000e+00
7973 1.9318181e+05 1.2754615e+00 3.1102693e+02 6.1168415e+01 0.0000000e+00
7974 1.9367248e+05 1.2746822e+00 3.1145121e+02 6.0841786e+01 0.0000000e+00
7975 1.9168739e+05 1.2706740e+00 3.0894689e+02 6.0526434e+01 0.0000000e+00
7976 1.8689496e+05 1.2624925e+00 3.0288489e+02 6.0222209e+01 0.0000000e+00
7977 1.8315607e+05 1.2598307e+00 2.9809968e+02 5.9963314e+01 0.0000000e+00
7978 1.7971862e+05 1.2599059e+00 2.9424394e+02 5.9364211e+01 0.0000000e+00
7979 1.7768011e+05 1.2604934e+00 2.9246030e+02 5.7559712e+01 0.0000000e+00
7980 1.7455640e+05 1.2537754e+00 2.8752330e+02 5.5659867e+01 0.0000000e+00
7981 1.7397719e+05 1.2512338e+00 2.8667838e+02 5.5352780e+01 0.0000000e+00
7982 1.7635114e+05 1.2543461e+00 2.9030798e+02 5.5611253e+01 0.0000000e+00
7983 1.7873874e+05 1.2562697e+00 2.9274624e+02 5.6868219e+01 0.0000000e+00
7984 1.8115285e+05 1.2582845e+00 2.9482252e+02 5.7847177e+01 0.0000000e+00
7985 1.8364652e+05 1.2585474e+00 2.9605156e+02 5.8682561e+01 0.0000000e+00
7986 1.8609679e+05 1.2606639e+00 2.9862574e+02 5.9432440e+01 0.0000000e+00
7987 1.8824641e+05 1.2606593e+00 3.0086369e+02 5.9989591e+01 0.0000000e+00
7988 1.9059251e+05 1.2604119e+00 3.0352272e+02 6.0001689e+01 0.0000000e+00
7989 1.9169560e+05 1.2657474e+00 3.0714761e+02 5.9652172e+01 0.0000000e+00
7990 1.9166641e+05 1.2644998e+00 3.0835343e+02 5.9300545e+01 0.0000000e+00
7991 1.9169423e+05 1.2606714e+00 3.0870176e+02 5.8708872e+01 0.0000000e+00
7992 1.9066489e+05 1.2541337e+00 3.0705222e+02 5.8337786e+01 0.0000000e+00
7993 1.8960439e+05 1.2469543e+00 3.0536947e+02 5.8524055e+01 0.0000000e+00
7994 1.8859352e+05 1.2434107e+00 3.0432594e+02 5.9333745e+01 0.0000000e+00
7995 1.8845659e+05 1.2416080e+00 3.0306178e+02 5.9123907e+01 0.0000000e+00
7996 1.8642445e+05 1.2326957e+00 2.9949480e+02 5.8270234e+01 0.0000000e+00
7997 1.8365409e+05 1.2156731e+00 2.9401869e+02 5.6862577e+01 0.0000000e+00
7998 1.8231547e+05 1.2061645e+00 2.9270493e+02 5.5803010e+01 0.0000000e+00
7999 1.7981136e+05 1.1948138e+00 2.8929794e+02 5.5521229e+01 0.0000000e+00
8000 1.7661392e+05 1.1856528e+00 2.8539250e+02 5.5635154e+01 0.0000000e+00
8001 1.7794589e+05 1.1866517e+00 2.8780926e+02 5.6310221e+01 0.0000000e+00
8002 1.7889388e+05 1.1853648e+00 2.8871993e+02 5.7465528e+01 0.0000000e+00
8003 1.8061363e+05 1.1867477e+00 2.9121800e+02 5.7413433e+01 0.0000000e+00
8004 1.8424776e+05 1.1951529e+00 2.9768557e+02 5.7686906e+01 0.0000000e+00
8005 1.8660611e+05 1.2022891e+00 3.0299920e+02 5.7676053e+01 0.0000000e+00
8006 1.8781239e+05 1.2047154e+00 3.0732962e+02 5.7893244e+01 0.0000000e+00
8007 1.8897123e+05 1.2062642e+00 3.0948590e+02 5.8283845e+01 0.0000000e+00
8008 1.8817711e+05 1.2058688e+00 3.0859689e+02 5.8211518e+01 0.0000000e+00
8009 1.8670985e+05 1.2012006e+00 3.0472020e+02 5.7734609e+01 0.0000000e+00
8010 1.8160194e+05 1.1863884e+00 2.9391809e+02 5.6877640e+01 0.0000000e+00
8011 1.7637467e+05 1.1731738e+00 2.8518851e+02 5.6201724e+01 0.0000000e+00
8012 1.7408601e+05 1.1697387e+00 2.8147207e+02 5.6244768e+01 0.0000000e+00
8013 1.7406364e+05 1.1742562e+00 2.8196561e+02 5.6419538e+01 0.0000000e+00
8014 1.7459816e+05 1.1844067e+00 2.8370042e+02 5.5970902e+01 0.0000000e+00
8015 1.7515158e+05 1.1903188e+00 2.8562025e+02 5.5788933e+01 0.0000000e+00
8016 1.7384153e+05 1.1911278e+00 2.8348317e+02 5.6011758e+01 0.0000000e+00
8017 1.7359604e+05 1.1933363e+00 2.8086862e+02 5.7243320e+01 0.0000000e+00
8018 1.7609903e+05 1.2008431e+00 2.8423878e+02 5.8133777e+01 0.0000000e+00
8019 1.8101034e+05 1.2175762e+00 2.9053993e+02 5.8778247e+01 0.0000000e+00
8020 1.8277784e+05 1.2258126e+00 2.9202022e+02 5.8701734e+01 0.0000000e+00
8021 1.8545829e+05 1.2401092e+00 2.9501204e+02 5.7962397e+01 0.0000000e+00
8022 1.8636676e+05 1.2533718e+00 2.9610035e+02 5.6560842e+01 0.0000000e+00
8023 1.8861113e+05 1.2678641e+00 3.0198966e+02 5.5075624e+01 0.0000000e+00
8024 1.8841091e+05 1.2767605e+00 3.0416600e+02 5.4630134e+01 0.0000000e+00
8025 1.8690998e+05 1.2813784e+00 3.0483952e+02 5.4534677e+01 0.0000000e+00
8026 1.8750183e+05 1.2856735e+00 3.0770892e+02 5.5342105e+01 0.0000000e+00
8027 1.8737196e+05 1.2865124e+00 3.0991257e+02 5.5596623e+01 0.0000000e+00
8028 1.8596170e+05 1.2762947e+00 3.0790774e+02 5.4720089e+01 0.0000000e+00
8029 1.8285226e+05 1.2598177e+00 3.0211330e+02 5.3854574e+01 0.0000000e+00
8030 1.7772343e+05 1.2378825e+00 2.9459133e+02 5.3250344e+01 0.0000000e+00
8031 1.7574945e+05 1.2177110e+00 2.8863676e+02 5.2321681e+01 0.0000000e+00
8032 1.7545907e+05 1.2012386e+00 2.8509653e+02 5.1688028e+01 0.0000000e+00
8033 1.7559117e+05 1.1887808e+00 2.8293079e+02 5.1343900e+01 0.0000000e+00
8034 1.7677200e+05 1.1788343e+00 2.8245321e+02 5.1612171e+01 0.0000000e+00
8035 1.7648740e+05 1.1707899e+00 2.8103756e+02 5.2268318e+01 0.0000000e+00
8036 1.7502219e+05 1.1665039e+00 2.7715587e+02 5.3429398e+01 0.0000000e+00
8037 1.7671429e+05 1.1757607e+00 2.8002414e+02 5.4539842e+01 0.0000000e+00
8038 1.7957853e+05 1.1883117e+00 2.8621828e+02 5.7054097e+01 0.0000000e+00
8039 1.8151528e+05 1.1972027e+00 2.9083084e+02 5.8983145e+01 0.0000000e+00
8040 1.8239491e+05 1.2002226e+00 2.9345599e+02 5.9525771e+01 0.0000000e+00
8041 1.8124022e+05 1.1972903e+00 2.9228719e+02 5.9510990e+01 0.0000000e+00
8042 1.7860671e+05 1.1868480e+00 2.8765124e+02 5.9093882e+01 0.0000000e+00
8043 1.7449460e+05 1.1762129e+00 2.8249125e+02 5.8564699e+01 0.0000000e+00
8044 1.6950807e+05 1.1636981e+00 2.7560883e+02 5.7080605e+01 0.0000000e+00
8045 1.6570451e+05 1.1560983e+00 2.7098249e+02 5.5484438e+01 0.0000000e+00
8046 1.6468817e+05 1.1509064e+00 2.6802267e+02 5.4817118e+01 0.0000000e+00
8047 1.6366499e+05 1.1429645e+00 2.6446391e+02 5.4048225e+01 0.0000000e+00
8048 1.6327394e+05 1.1358062e+00 2.6122706e+02 5.3422915e+01 0.0000000e+00
8049 1.6261129e+05 1.1329953e+00 2.5977535e+02 5.3435184e+01 0.0000000e+00
8050 1.6228879e+05 1.1315403e+00 2.5965502e+02 5.2320080e+01 0.0000000e+00
8051 1.6193617e+05 1.1300583e+00 2.5957000e+02 5.1181875e+01 0.0000000e+00
8052 1.6086902e+05 1.1315246e+00 2.5949389e+02 5.1304311e+01 0.0000000e+00
8053 1.6006466e+05 1.1311493e+00 2.5840188e+02 5.1763676e+01 0.0000000e+00
8054 1.6103271e+05 1.1352781e+00 2.5928226e+02 5.2648472e+01 0.0000000e+00
8055 1.6256324e+05 1.1422537e+00 2.6234071e+02 5.3716056e+01 0.0000000e+00
8056 1.6447457e+05 1.1481695e+00 2.6506146e+02 5.4999874e+01 0.0000000e+00
8057 1.6498004e+05 1.1505297e+00 2.6580492e+02 5.6141979e+01 0.0000000e+00
8058 1.6477121e+05 1.1500142e+00 2.6516780e+02 5.7048190e+01 0.0000000e+00
8059 1.6552407e+05 1.1532412e+00 2.6423405e+02 5.8462454e+01 0.0000000e+00
8060 1.6666538e+05 1.1600978e+00 2.6559311e+02 5.9906178e+01 0.0000000e+00
8061 1.6623679e+05 1.1622604e+00 2.6462376e+02 5.8690579e+01 0.0000000e+00
8062 1.6489746e+05 1.1571489e+00 2.6088492e+02 5.7344863e+01 0.0000000e+00
8063 1.6523715e+05 1.1612036e+00 2.6192816e+02 5.6551066e+01 0.0000000e+00
8064 1.6563214e+05 1.1652887e+00 2.6397054e+02 5.6175115e+01 0.0000000e+00
8065 1.6480245e+05 1.1658742e+00 2.6469680e+02 5.4691429e+01 0.0000000e+00
8066 1.6438664e+05 1.1666401e+00 2.6694079e+02 5.3210683e+01 0.0000000e+00
8067 1.6369911e+05 1.1662849e+00 2.6739940e+02 5.3032345e+01 0.0000000e+00
8068 1.6361911e+05 1.1665893e+00 2.6743491e+02 5.2449231e+01 0.0000000e+00
8069 1.6284169e+05 1.1624521e+00 2.6605742e+02 5.2205885e+01 0.0000000e+00
8070 1.6100447e+05 1.1560247e+00 2.6477339e+02 5.2563241e+01 0.0000000e+00
8071 1.5827752e+05 1.1439118e+00 2.6066347e+02 5.3367708e+01 0.0000000e+00
8072 1.5628208e+05 1.1332074e+00 2.5712901e+02 5.4118011e+01 0.0000000e+00
8073 1.5622543e+05 1.1286103e+00 2.5662745e+02 5.4631276e+01 0.0000000e+00
8074 1.5719758e+05 1.1260740e+00 2.5699162e+02 5.5164127e+01 0.0000000e+00
8075 1.5790175e+05 1.1229427e+00 2.5802857e+02 5.5524396e+01 0.0000000e+00
8076 1.5923270e+05 1.1184563e+00 2.5931259e+02 5.5774261e+01 0.0000000e+00
8077 1.5992965e+05 1.1109701e+00 2.5908143e+02 5.5277608e+01 0.0000000e+00
8078 1.5944030e+05 1.1016389e+00 2.5712378e+02 5.4808218e+01 0.0000000e+00
8079 1.5841918e+05 1.0883981e+00 2.5396766e+02 5.4239695e+01 0.0000000e+00
8080 1.5621580e+05 1.0776301e+00 2.4998953e+02 5.2809142e+01 0.0000000e+00
8081 1.5420906e+05 1.0683707e+00 2.4577287e+02 5.2475206e+01 0.0000000e+00
8082 1.5385919e+05 1.0649435e+00 2.4349368e+02 5.2773320e+01 0.0000000e+00
8083 1.5251580e+05 1.0669025e+00 2.4077217e+02 5.3941627e+01 0.0000000e+00
8084 1.5216416e+05 1.0730017e+00 2.4200862e+02 5.4641259e+01 0.0000000e+00
8085 1.5148896e+05 1.0785930e+00 2.4298625e+02 5.5595919e+01 0.0000000e+00
8086 1.5072612e+05 1.0803641e+00 2.4295300e+02 5.5891520e+01 0.0000000e+00
8087 1.5149319e+05 1.0858534e+00 2.4403025e+02 5.6579131e+01 0.0000000e+00
8088 1.5307928e+05 1.0908055e+00 2.4512877e+02 5.7333941e+01 0.0000000e+00
8089 1.5509422e+05 1.0998421e+00 2.4773799e+02 5.7065971e+01 0.0000000e+00
8090 1.5651028e+05 1.1075981e+00 2.4966210e+02 5.6759462e+01 0.0000000e+00
8091 1.5760638e+05 1.1125734e+00 2.5149691e+02 5.6697925e+01 0.0000000e+00
8092 1.5829333e+05 1.1183653e+00 2.5309637e+02 5.6811127e+01 0.0000000e+00
8093 1.5858806e+05 1.1214741e+00 2.5474945e+02 5.6986219e+01 0.0000000e+00
8094 1.5881877e+05 1.1253070e+00 2.5619510e+02 5.7357973e+01 0.0000000e+00
8095 1.5777255e+05 1.1232286e+00 2.5529113e+02 5.6021899e+01 0.0000000e+00
8096 1.6023460e+05 1.1315847e+00 2.5975941e+02 5.5686045e+01 0.0000000e+00
8097 1.6238262e+05 1.1375687e+00 2.6376756e+02 5.6078573e+01 0.0000000e+00
8098 1.6313589e+05 1.1440914e+00 2.6691917e+02 5.6195792e+01 0.0000000e+00
8099 1.6286321e+05 1.1498860e+00 2.7005390e+02 5.6166057e+01 0.0000000e+00
8100 1.6211997e+05 1.1520091e+00 2.7187037e+02 5.5608106e+01 0.0000000e+00
8101 1.6113273e+05 1.1532454e+00 2.7268490e+02 5.5076936e+01 0.0000000e+00
8102 1.6076719e+05 1.1517385e+00 2.7261057e+02 5.5202068e+01 0.0000000e+00
8103 1.5969375e+05 1.1477360e+00 2.7145777e+02 5.6014387e+01 0.0000000e+00
8104 1.5868875e+05 1.1443917e+00 2.7101971e+02 5.6089962e+01 0.0000000e+00
8105 1.5837441e+05 1.1458622e+00 2.7173947e+02 5.5709954e+01 0.0000000e+00
8106 1.5971662e+05 1.1493984e+00 2.7311445e+02 5.4944290e+01 0.0000000e+00
8107 1.5924931e+05 1.1526259e+00 2.7306723e+02 5.4791420e+01 0.0000000e+00
8108 1.5938136e+05 1.1524877e+00 2.7513464e+02 5.4759805e+01 0.0000000e+00
8109 1.5895337e+05 1.1549424e+00 2.7656908e+02 5.4205256e+01 0.0000000e+00
8110 1.5748446e+05 1.1576159e+00 2.7706882e+02 5.3502269e+01 0.0000000e+00
8111 1.5431351e+05 1.1567405e+00 2.7445327e+02 5.2958545e+01 0.0000000e+00
8112 1.5238905e+05 1.1602552e+00 2.7358277e+02 5.2846661e+01 0.0000000e+00
8113 1.5043041e+05 1.1555835e+00 2.7055571e+02 5.2693209e+01 0.0000000e+00
8114 1.4929275e+05 1.1474865e+00 2.6674506e+02 5.2125695e+01 0.0000000e+00
8115 1.4923310e+05 1.1404342e+00 2.6333603e+02 5.1512217e+01 0.0000000e+00
8116 1.4715626e+05 1.1294945e+00 2.5663880e+02 5.0885466e+01 0.0000000e+00
8117 1.4485818e+05 1.1197653e+00 2.5207021e+02 4.9901561e+01 0.0000000e+00
8118 1.4313798e+05 1.1156259e+00 2.4990586e+02 4.9151229e+01 0.0000000e+00
8119 1.4232509e+05 1.1143315e+00 2.4986560e+02 4.8899719e+01 0.0000000e+00
8120 1.4227939e+05 1.1160733e+00 2.5178203e+02 4.9025619e+01 0.0000000e+00
8121 1.4350568e+05 1.1214552e+00 2.5538510e+02 4.9517834e+01 0.0000000e+00
8122 1.4428140e+05 1.1246816e+00 2.5762255e+02 4.9943157e+01 0.0000000e+00
8123 1.4461572e+05 1.1270186e+00 2.5865080e+02 5.0820041e+01 0.0000000e+00
8124 1.4512201e+05 1.1289945e+00 2.5930406e+02 5.1109301e+01 0.0000000e+00
8125 1.4526041e+05 1.1265835e+00 2.5865837e+02 5.2115207e+01 0.0000000e+00
8126 1.4476648e+05 1.1201290e+00 2.5608132e+02 5.3477784e+01 0.0000000e+00
8127 1.4316625e+05 1.1134004e+00 2.5226821e+02 5.5088518e+01 0.0000000e+00
8128 1.4235599e+05 1.1092059e+00 2.5004223e+02 5.6445196e+01 0.0000000e+00
8129 1.4218771e+05 1.1057151e+00 2.4891291e+02 5.7465589e+01 0.0000000e+00
8130 1.4206647e+05 1.1054613e+00 2.4965738e+02 5.8285415e+01 0.0000000e+00
8131 1.4398261e+05 1.1082988e+00 2.5483213e+02 5.9231712e+01 0.0000000e+00
8132 1.4656657e+05 1.1175326e+00 2.6016405e+02 5.9811395e+01 0.0000000e+00
8133 1.4825546e+05 1.1235526e+00 2.6325499e+02 6.0121864e+01 0.0000000e+00
8134 1.4784564e+05 1.1189399e+00 2.6201910e+02 5.9376039e+01 0.0000000e+00
8135 1.4433890e+05 1.1117321e+00 2.5767696e+02 5.7899827e+01 0.0000000e+00
8136 1.4469872e+05 1.1142706e+00 2.5847112e+02 5.6847575e+01 0.0000000e+00
8137 1.4634557e+05 1.1177972e+00 2.5999667e+02 5.5778758e+01 0.0000000e+00
8138 1.4742031e+05 1.1218659e+00 2.6163235e+02 5.4238024e+01 0.0000000e+00
8139 1.4898390e+05 1.1267523e+00 2.6386234e+02 5.2693210e+01 0.0000000e+00
8140 1.4930251e+05 1.1302360e+00 2.6388851e+02 5.1971097e+01 0.0000000e+00
8141 1.5064307e+05 1.1350265e+00 2.6456305e+02 5.1236682e+01 0.0000000e+00
8142 1.5082053e+05 1.1347277e+00 2.6275735e+02 5.0921835e+01 0.0000000e+00
8143 1.5086341e+05 1.1274497e+00 2.6022203e+02 5.0402836e+01 0.0000000e+00
8144 1.4960466e+05 1.1181702e+00 2.5601049e+02 4.9853433e+01 0.0000000e+00
8145 1.5064719e+05 1.1115458e+00 2.5533287e+02 4.9348301e+01 0.0000000e+00
8146 1.5232976e+05 1.1082737e+00 2.5582399e+02 4.9206924e+01 0.0000000e+00
8147 1.5275624e+05 1.1055634e+00 2.5647352e+02 4.8551394e+01 0.0000000e+00
8148 1.5300942e+05 1.1057893e+00 2.5745655e+02 4.8146110e+01 0.0000000e+00
8149 1.5409565e+05 1.1087854e+00 2.5984738e+02 4.8473844e+01 0.0000000e+00
8150 1.5571369e+05 1.1126433e+00 2.6378624e+02 4.9462901e+01 0.0000000e+00
8151 1.5549741e+05 1.1139693e+00 2.6502674e+02 5.0114566e+01 0.0000000e+00
8152 1.5576841e+05 1.1155499e+00 2.6636247e+02 5.0409191e+01 0.0000000e+00
8153 1.5525269e+05 1.1095297e+00 2.6551784e+02 5.0089931e+01 0.0000000e+00
8154 1.5639432e+05 1.1073762e+00 2.6684969e+02 4.9756552e+01 0.0000000e+00
8155 1.5353177e+05 1.0956487e+00 2.6155336e+02 4.9609384e+01 0.0000000e+00
8156 1.5122793e+05 1.0837569e+00 2.5616011e+02 4.9872809e+01 0.0000000e+00
8157 1.5067861e+05 1.0757113e+00 2.5478291e+02 5.0415993e+01 0.0000000e+00
8158 1.5008340e+05 1.0652310e+00 2.5196037e+02 5.0803880e+01 0.0000000e+00
8159 1.5099859e+05 1.0601205e+00 2.5123631e+02 5.0319041e+01 0.0000000e+00
8160 1.5084915e+05 1.0540737e+00 2.5030092e+02 5.0714509e+01 0.0000000e+00
8161 1.5049936e+05 1.0486168e+00 2.4935656e+02 5.1291941e+01 0.0000000e+00
8162 1.5005150e+05 1.0436431e+00 2.4800462e+02 5.1589998e+01 0.0000000e+00
8163 1.4956724e+05 1.0443944e+00 2.4978865e+02 5.0481375e+01 0.0000000e+00
8164 1.4982490e+05 1.0430835e+00 2.5074554e+02 4.9353498e+01 0.0000000e+00
8165 1.5040124e+05 1.0400599e+00 2.5086187e+02 4.7908961e+01 0.0000000e+00
8166 1.5085039e+05 1.0397335e+00 2.5165261e+02 4.7810926e+01 0.0000000e+00
8167 1.5054425e+05 1.0417509e+00 2.5147697e+02 4.8203752e+01 0.0000000e+00
8168 1.5010861e+05 1.0479034e+00 2.5171133e+02 4.8467571e+01 0.0000000e+00
8169 1.4997873e+05 1.0529002e+00 2.5389778e+02 4.8206404e+01 0.0000000e+00
8170 1.4966423e+05 1.0533286e+00 2.5460459e+02 4.8210264e+01 0.0000000e+00
8171 1.4632082e+05 1.0485656e+00 2.5015611e+02 4.7376635e+01 0.0000000e+00
8172 1.4491719e+05 1.0452757e+00 2.4615344e+02 4.6753686e+01 0.0000000e+00
8173 1.4485212e+05 1.0428825e+00 2.4525056e+02 4.5976736e+01 0.0000000e+00
8174 1.4460180e+05 1.0427445e+00 2.4517041e+02 4.5396915e+01 0.0000000e+00
8175 1.4475565e+05 1.0429427e+00 2.4545561e+02 4.5055053e+01 0.0000000e+00
8176 1.4556672e+05 1.0439433e+00 2.4694908e+02 4.5581251e+01 0.0000000e+00
8177 1.4768164e+05 1.0506772e+00 2.5109540e+02 4.6631604e+01 0.0000000e+00
8178 1.4738094e+05 1.0515232e+00 2.5070642e+02 4.7913280e+01 0.0000000e+00
8179 1.4581185e+05 1.0483277e+00 2.4854281e+02 4.9355942e+01 0.0000000e+00
8180 1.4647714e+05 1.0541481e+00 2.4845125e+02 5.1061668e+01 0.0000000e+00
8181 1.4881981e+05 1.0593715e+00 2.5164278e+02 5.2870144e+01 0.0000000e+00
8182 1.4841751e+05 1.0557253e+00 2.5189642e+02 5.4380009e+01 0.0000000e+00
8183 1.4825841e+05 1.0575905e+00 2.5365550e+02 5.5045006e+01 0.0000000e+00
8184 1.4918866e+05 1.0605126e+00 2.5592497e+02 5.5184988e+01 0.0000000e+00
8185 1.4983751e+05 1.0621257e+00 2.5679357e+02 5.5404032e+01 0.0000000e+00
8186 1.4926015e+05 1.0606412e+00 2.5598243e+02 5.5904630e+01 0.0000000e+00
8187 1.4897875e+05 1.0599913e+00 2.5467272e+02 5.6853006e+01 0.0000000e+00
8188 1.4920199e+05 1.0610470e+00 2.5346264e+02 5.8539740e+01 0.0000000e+00
8189 1.5022735e+05 1.0628145e+00 2.5512209e+02 5.9294707e+01 0.0000000e+00
8190 1.5093071e+05 1.0660121e+00 2.5626347e+02 6.0079493e+01 0.0000000e+00
8191 1.5018440e+05 1.0660275e+00 2.5728359e+02 6.0998335e+01 0.0000000e+00
8192 1.5070121e+05 1.0702788e+00 2.5966394e+02 6.0951388e+01 0.0000000e+00
8193 1.5170602e+05 1.0784343e+00 2.6345768e+02 5.9285915e+01 0.0000000e+00
8194 1.5215656e+05 1.0872303e+00 2.6535482e+02 5.7179760e+01 0.0000000e+00
8195 1.5254653e+05 1.0941760e+00 2.6672610e+02 5.6427240e+01 0.0000000e+00
8196 1.5329413e+05 1.0966279e+00 2.6876336e+02 5.5702075e+01 0.0000000e+00
8197 1.5495244e+05 1.0943215e+00 2.6966630e+02 5.4928042e+01 0.0000000e+00
8198 1.5729377e+05 1.0928463e+00 2.7221127e+02 5.4415362e+01 0.0000000e+00
8199 1.5906777e+05 1.0906275e+00 2.7395687e+02 5.5103204e+01 0.0000000e+00
8200 1.6058085e+05 1.0869354e+00 2.7459126e+02 5.6461814e+01 0.0000000e+00
8201 1.6086764e+05 1.0758833e+00 2.7172957e+02 5.7340024e+01 0.0000000e+00
8202 1.6356659e+05 1.0773281e+00 2.7502145e+02 5.6925728e+01 0.0000000e+00
8203 1.6795274e+05 1.0841542e+00 2.8091358e+02 5.6788658e+01 0.0000000e+00
8204 1.7040558e+05 1.0904334e+00 2.8538546e+02 5.7950420e+01 0.0000000e+00
8205 1.7010536e+05 1.0919952e+00 2.8508039e+02 5.9476996e+01 0.0000000e+00
8206 1.6860057e+05 1.0896293e+00 2.8252866e+02 5.9791114e+01 0.0000000e+00
8207 1.6705425e+05 1.0856627e+00 2.7928030e+02 5.9605760e+01 0.0000000e+00
8208 1.6612840e+05 1.0843481e+00 2.7717016e+02 5.9133658e+01 0.0000000e+00
8209 1.6551495e+05 1.0851917e+00 2.7588824e+02 5.8584136e+01 0.0000000e+00
8210 1.6452097e+05 1.0834858e+00 2.7333072e+02 5.7221193e+01 0.0000000e+00
8211 1.6419854e+05 1.0860679e+00 2.7251336e+02 5.6250081e+01 0.0000000e+00
8212 1.6538623e+05 1.0900029e+00 2.7427169e+02 5.4705720e+01 0.0000000e+00
8213 1.6609966e+05 1.0919614e+00 2.7485578e+02 5.3417377e+01 0.0000000e+00
8214 1.6731251e+05 1.0929854e+00 2.7598038e+02 5.3133699e+01 0.0000000e+00
8215 1.6883800e+05 1.0913507e+00 2.7670856e+02 5.3269805e+01 0.0000000e+00
8216 1.6855897e+05 1.0870359e+00 2.7546066e+02 5.3496344e+01 0.0000000e+00
8217 1.6730177e+05 1.0809303e+00 2.7332843e+02 5.4377322e+01 0.0000000e+00
8218 1.6509968e+05 1.0733443e+00 2.7032653e+02 5.5545998e+01 0.0000000e+00
8219 1.6381809e+05 1.0668479e+00 2.6811664e+02 5.7103710e+01 0.0000000e+00
8220 1.6285648e+05 1.0655425e+00 2.6729855e+02 5.8082565e+01 0.0000000e+00
8221 1.6257942e+05 1.0670541e+00 2.6897048e+02 5.8574479e+01 0.0000000e+00
8222 1.6160344e+05 1.0665151e+00 2.7171256e+02 5.8531388e+01 0.0000000e+00
8223 1.6251542e+05 1.0691579e+00 2.7544023e+02 5.8504589e+01 0.0000000e+00
8224 1.6110694e+05 1.0631512e+00 2.7369470e+02 5.8003288e+01 0.0000000e+00
8225 1.6004951e+05 1.0594350e+00 2.7288695e+02 5.9103454e+01 0.0000000e+00
8226 1.5885163e+05 1.0568990e+00 2.7111041e+02 6.0635852e+01 0.0000000e+00
8227 1.6028815e+05 1.0553128e+00 2.7167574e+02 6.1655037e+01 0.0000000e+00
8228 1.5846879e+05 1.0499613e+00 2.7086206e+02 6.2326752e+01 0.0000000e+00
8229 1.5596565e+05 1.0430677e+00 2.6871050e+02 6.1612968e+01 0.0000000e+00
8230 1.5430629e+05 1.0364406e+00 2.6586320e+02 6.0624203e+01 0.0000000e+00
8231 1.5384688e+05 1.0330880e+00 2.6603007e+02 5.9215095e+01 0.0000000e+00
8232 1.5687641e+05 1.0362331e+00 2.6878521e+02 5.8849559e+01 0.0000000e+00
8233 1.5810587e+05 1.0377586e+00 2.6946536e+02 5.8631716e+01 0.0000000e+00
8234 1.5917239e+05 1.0363921e+00 2.7097267e+02 5.9029267e+01 0.0000000e+00
8235 1.5902296e+05 1.0361234e+00 2.7177996e+02 5.9308530e+01 0.0000000e+00
8236 1.6041740e+05 1.0390813e+00 2.7377153e+02 6.0170810e+01 0.0000000e+00
8237 1.6157848e+05 1.0421348e+00 2.7632225e+02 5.9688240e+01 0.0000000e+00
8238 1.6201870e+05 1.0429185e+00 2.7882843e+02 5.8588056e+01 0.0000000e+00
8239 1.6136990e+05 1.0418538e+00 2.7956483e+02 5.8093810e+01 0.0000000e+00
8240 1.6064317e+05 1.0415342e+00 2.8007034e+02 5.7470499e+01 0.0000000e+00
8241 1.5988847e+05 1.0442848e+00 2.8125346e+02 5.7135195e+01 0.0000000e+00
8242 1.5802185e+05 1.0383752e+00 2.8004064e+02 5.5823971e+01 0.0000000e+00
8243 1.5652720e+05 1.0413373e+00 2.7759281e+02 5.4664528e+01 0.0000000e+00
8244 1.5602058e+05 1.0512566e+00 2.7887632e+02 5.3818478e+01 0.0000000e+00
8245 1.5728899e+05 1.0561651e+00 2.8043892e+02 5.3712057e+01 0.0000000e+00
8246 1.5869169e+05 1.0615574e+00 2.8135544e+02 5.3745114e+01 0.0000000e+00
8247 1.6136524e+05 1.0698648e+00 2.8400011e+02 5.4216990e+01 0.0000000e+00
8248 1.6670723e+05 1.0876937e+00 2.9048475e+02 5.4764172e+01 0.0000000e+00
8249 1.7068509e+05 1.1005136e+00 2.9483967e+02 5.4965819e+01 0.0000000e+00
8250 1.7391765e+05 1.1136448e+00 2.9878273e+02 5.5799513e+01 0.0000000e+00
8251 1.7447496e+05 1.1178893e+00 2.9763292e+02 5.7134405e+01 0.0000000e+00
8252 1.7616060e+05 1.1192917e+00 2.9640944e+02 5.8867118e+01 0.0000000e+00
8253 1.7813035e+05 1.1269196e+00 2.9682917e+02 6.0232833e+01 0.0000000e+00
8254 1.7886913e+05 1.1301467e+00 2.9728728e+02 6.1963423e+01 0.0000000e+00
8255 1.7965569e+05 1.1343536e+00 2.9904362e+02 6.1665658e+01 0.0000000e+00
8256 1.7957302e+05 1.1356952e+00 3.0123651e+02 6.1618768e+01 0.0000000e+00
8257 1.7759864e+05 1.1303956e+00 3.0049849e+02 6.0773276e+01 0.0000000e+00
8258 1.7521513e+05 1.1232054e+00 2.9766741e+02 5.9386216e+01 0.0000000e+00
8259 1.7529926e+05 1.1224339e+00 2.9910018e+02 5.8077416e+01 0.0000000e+00
8260 1.7586020e+05 1.1226881e+00 3.0240015e+02 5.7714093e+01 0.0000000e+00
8261 1.7600518e+05 1.1170366e+00 3.0306041e+02 5.7899323e+01 0.0000000e+00
